,Ticker,Sample Length(days),Total Trades,Total Quotes,Mean Returns(Trades),Mean Returns(Quotes),Trade Quote Ratio,Median Returns(Trades),Median Returns(Quote),Standard Deviation(Trades),Standard Deviation(Quotes),Mean Absolute Deviation(Trades),Mean Absolute Deviation(Quotes),Skew(Trades),Skew(Quotes),Kurtosis(Trades),Kurtosis(Quotes),10 Largest Returns(Trades),10 Largest Returns(Quotes),10 Smallest Returns(Trades),10 Smallest Returns(Quotes),Maximum Drawdown(Trades),Maximum Drawdown(Quotes)
328,EOG,3,43952,148919,-1.9852622834645668,-1.8928622834645665,0.29514031117587414,-0.9157868503937002,-0.9157868503937004,2.8470716767533375,3.2089400392271763,1.7574668503937003,2.3723468503937006,-0.5104557041247136,-0.4284988606865647,-1.5000000000000004,-1.5,[-5.88168    -0.91578685  0.84168   ],[-6.21936    -0.91578685  1.45656   ],[-5.88168    -0.91578685  0.84168   ],[-6.21936    -0.91578685  1.45656   ],-9.990492422400001,-13.821671001600004
329,ERTS,3,49909,151526,-1.8122222834645665,-1.7962622834645663,0.3293758166915249,-0.9157868503937002,-0.9157868503937004,3.2818953674412707,2.6712506423248015,2.5991468503937,1.8607868503937004,-0.38933947117063583,-0.4586072442152751,-1.4999999999999996,-1.5,[-6.20424    -0.91578685  1.68336   ],[-5.418      -0.91578685  0.945     ],[-6.20424    -0.91578685  1.68336   ],[-5.418      -0.91578685  0.945     ],-14.964849446399999,-9.593009999999998
330,CSCO,3,243191,419815,-0.9495422834645669,-0.9806222834645668,0.5792813501185046,-0.9157868503937002,-0.9157868503937004,0.713347920884964,0.8284132489831046,0.8225468503937002,0.9157868503937004,-0.07087364301176717,-0.11691750481001138,-1.5,-1.5,[-1.8396     -0.91578685 -0.09324   ],[-2.02608    -0.91578685  0.        ],[-1.8396     -0.91578685 -0.09324   ],[-2.02608    -0.91578685  0.        ],-1.8396000000000001,-2.02608
331,COG,3,11856,51408,-0.0650222834645664,-0.2851022834645667,0.23062558356676005,-0.9157868503937002,-0.9157868503937004,5.414075131928911,5.589721637244675,5.313653149606299,5.8781331496063,0.23182890257576722,0.16780763114129502,-1.5000000000000002,-1.4999999999999998,[-6.22944    -0.91578685  6.95016   ],[-6.79392    -0.91578685  6.8544    ],[-6.22944    -0.91578685  6.95016   ],[-6.79392    -0.91578685  6.8544    ],-42.5748847104,-46.507765248
332,SWY,3,48884,111813,1.1958177165354333,1.121057716535433,0.437194243960899,1.386,1.638,1.651959113639919,1.497338535039543,1.7312400000000003,1.0029599999999999,-0.17116209381271766,-0.4767114777182986,-1.4999999999999998,-1.5,[-0.91578685  1.386       3.11724   ],[-0.91578685  1.638       2.64096   ],[-0.91578685  1.386       3.11724   ],[-0.91578685  1.638       2.64096   ],0.0,0.0
333,XLNX,3,80699,232446,1.1227377165354333,0.9807777165354331,0.34717310687213376,0.4662,0.9324,1.9874594247397368,1.5686616425047009,1.3819868503937003,1.8481868503937005,0.45946202591986673,0.04623085065432285,-1.5000000000000002,-1.5,[-0.91578685  0.4662      3.8178    ],[-0.91578685  0.9324      2.92572   ],[-0.91578685  0.4662      3.8178    ],[-0.91578685  0.9324      2.92572   ],0.0,0.0
334,BJS,3,68177,213165,-0.10534228346456675,0.308777716535433,0.31983205498088335,-0.9157868503937002,-0.9157868503937004,3.627780963568842,3.157016124078109,3.1716531496063,1.8814131496062996,0.32395001822414515,0.5234701332019717,-1.5000000000000002,-1.5000000000000002,[-4.08744    -0.91578685  4.6872    ],[-2.7972     -0.91578685  4.63932   ],[-4.08744    -0.91578685  4.6872    ],[-2.7972     -0.91578685  4.63932   ],-18.558888768,-11.134985904
335,AN,3,10872,65166,-0.042342283464566734,-0.22630228346456693,0.1668354663474818,-0.9157868503937002,-0.9157868503937004,1.623098480114195,1.6203237693796655,0.5281731496062997,0.8582931496062997,0.6513637773091444,0.5612348512639447,-1.4999999999999998,-1.4999999999999993,[-1.44396    -0.91578685  2.23272   ],[-1.77408    -0.91578685  2.01096   ],[-1.44396    -0.91578685  2.23272   ],[-1.77408    -0.91578685  2.01096   ],-2.4351983712,-3.3307239168000002
336,AZO,3,12688,62987,-1.4627822834645665,-1.269582283464567,0.201438392049153,-1.15164,-0.92484,0.6143869206779977,0.4939545835711022,0.23585314960629977,0.009053149606299549,-0.6297582133749694,-0.7069286411695132,-1.4999999999999996,-1.500000000000001,[-2.32092    -1.15164    -0.91578685],[-1.96812    -0.92484    -0.91578685],[-2.32092    -1.15164    -0.91578685],[-1.96812    -0.92484    -0.91578685],-2.3209199999999996,-1.96812
337,CVH,3,16287,62072,-2.2070222834645667,-2.0247422834645667,0.26238883876788244,-1.53972,-1.45404,1.408125381281388,1.2078539224048146,0.6239331496062998,0.5382531496062996,-0.6044160739018104,-0.6032554452889283,-1.5000000000000002,-1.5000000000000004,[-4.16556    -1.53972    -0.91578685],[-3.7044     -1.45404    -0.91578685],[-4.16556    -1.53972    -0.91578685],[-3.7044     -1.45404    -0.91578685],-4.16556,-3.7043999999999992
338,JNY,3,16262,64667,-2.3977022834645667,-3.656022283464567,0.2514729305519044,-3.1197600000000003,-3.03408,1.0479860759508244,2.5298182695064364,0.03779999999999939,2.1182931496062993,0.7064168915839069,-0.3539082228162181,-1.5,-1.4999999999999998,[-3.15756    -3.11976    -0.91578685],[-7.0182     -3.03408    -0.91578685],[-3.15756    -3.11976    -0.91578685],[-7.0182     -3.03408    -0.91578685],-3.11976,-3.03408
339,TSS,3,4859,24087,-1.8575822834645666,-2.0650622834645667,0.20172707269481463,-0.9157868503937002,-0.9157868503937004,1.7604187539550273,1.685200507515386,0.5831468503937003,0.08418685039370044,-0.6493592054166198,-0.7057834871793769,-1.4999999999999993,-1.5,[-4.32432    -0.91578685 -0.33264   ],[-4.4478     -0.91578685 -0.8316    ],[-4.32432    -0.91578685 -0.33264   ],[-4.4478     -0.91578685 -0.8316    ],-4.32432,-4.4478
340,X,3,45225,188161,-0.4757822834645669,-0.3833822834645669,0.24035267669708388,-0.9157868503937002,-0.9157868503937004,2.5958213477547423,2.3197993041303158,2.4962931496063,2.0048931496062994,0.2493872205157454,0.33216832504961935,-1.4999999999999998,-1.4999999999999996,[-3.41208    -0.91578685  2.90052   ],[-2.92068    -0.91578685  2.68632   ],[-3.41208    -0.91578685  2.90052   ],[-2.92068    -0.91578685  2.68632   ],-10.4083662816,-8.080241097599998
341,AES,3,55892,136140,-0.390942283464567,0.005537716535432224,0.41054796532980753,-0.9157868503937002,-0.9157868503937004,9.636582981000968,9.95324062269237,11.006333149606299,10.7820531496063,0.08153408783536702,0.13805479918747712,-1.4999999999999996,-1.5,[-11.92212     -0.91578685  11.66508   ],[-11.69784     -0.91578685  12.63024   ],[-11.92212     -0.91578685  11.66508   ],[-11.69784     -0.91578685  12.63024   ],-139.32952356959998,-146.8141266816
342,BIIB,3,50808,140075,-0.2515022834645668,-0.22126228346456678,0.36271997144386936,-0.9157868503937002,-0.9157868503937004,1.6446054829441963,1.4421353017779053,0.9338931496062998,0.6188931496062996,0.5399771474482437,0.6106940430319073,-1.5000000000000002,-1.5,[-1.84968    -0.91578685  2.01096   ],[-1.53468    -0.91578685  1.78668   ],[-1.84968    -0.91578685  2.01096   ],[-1.53468    -0.91578685  1.78668   ],-3.558352492799999,-2.4899820624
343,AW,3,23754,76368,0.3658977165354331,0.09121771653543324,0.311046511627907,-0.9157868503937002,-0.9157868503937004,2.60217264972026,2.014759683065965,1.0649331496063001,0.7978131496062996,0.6193250388588005,0.6248602509312989,-1.5000000000000002,-1.5000000000000002,[-1.98072    -0.91578685  3.9942    ],[-1.7136     -0.91578685  2.90304   ],[-1.98072    -0.91578685  3.9942    ],[-1.7136     -0.91578685  2.90304   ],-5.897911824000001,-3.785209344
344,KIM,3,25881,82188,-4.691742283464567,-5.9416622834645665,0.31489998539932834,-0.9157868503937002,-2.99628,6.045334761770327,5.700165209533196,0.9787868503937003,2.0804931496062995,-0.6932299700627284,-0.6371151195309708,-1.4999999999999996,-1.4999999999999993,[-13.22244     -0.91578685   0.063     ],[-13.91292     -2.99628     -0.91578685],[-13.22244     -0.91578685   0.063     ],[-13.91292     -2.99628     -0.91578685],-13.99245372,-13.912920000000002
345,QCOM,3,183455,402645,0.47761771653543317,0.38857771653543316,0.4556246817916527,1.00044,0.90972,0.9954618592238894,0.9285101594113621,0.34775999999999985,0.26208,-0.6429352977694156,-0.6650899101726614,-1.4999999999999998,-1.4999999999999998,[-0.91578685  1.00044     1.3482    ],[-0.91578685  0.90972     1.1718    ],[-0.91578685  1.00044     1.3482    ],[-0.91578685  0.90972     1.1718    ],0.0,0.0
346,GILD,3,55524,216829,-2.0558222834645665,-1.9903022834645665,0.25607275779531335,-0.9157868503937002,-0.9157868503937004,2.0726188691432244,2.15096777529412,0.6285068503937002,0.8527868503937004,-0.6586521699346173,-0.6246620150233879,-1.5000000000000002,-1.4999999999999996,[-4.9644     -0.91578685 -0.28728   ],[-4.99212    -0.91578685 -0.063     ],[-4.9644     -0.91578685 -0.28728   ],[-4.99212    -0.91578685 -0.063     ],-4.9643999999999995,-4.99212
347,WFMI,3,38275,114503,-1.9373822834645669,-2.1020222834645668,0.33427071779778694,-0.9157868503937002,-0.9157868503937004,2.425848814917291,1.944318006740773,1.3038668503937,0.36894685039370045,-0.5570064845654722,-0.6880587351500586,-1.5000000000000002,-1.4999999999999993,[-5.28444    -0.91578685  0.38808   ],[-4.84344    -0.91578685 -0.54684   ],[-5.28444    -0.91578685  0.38808   ],[-4.84344    -0.91578685 -0.54684   ],-5.28444,-2.7416932704
348,PLMD,3,4029,20214,-1.1158622834645666,-0.9554222834645668,0.19931730483823093,-0.9157868503937002,-0.9157868503937004,2.743306712538583,2.3848899189223296,3.0552668503937,2.8612268503937006,-0.10901038714557715,-0.024924505594571524,-1.5000000000000002,-1.4999999999999998,[-4.57128    -0.91578685  2.13948   ],[-3.89592    -0.91578685  1.94544   ],[-4.57128    -0.91578685  2.13948   ],[-3.89592    -0.91578685  1.94544   ],-12.211962134399998,-9.5297586048
349,TWX,3,161155,226119,0.5044977165354331,0.27517771653543316,0.7126999500263136,-0.9157868503937002,-0.9157868503937004,3.502950432867775,3.9236666270008653,1.9796931496063,2.9070531496062992,0.5415270218404724,0.4273350182514663,-1.4999999999999998,-1.5000000000000002,[-2.89548    -0.91578685  5.32476   ],[-3.82284    -0.91578685  5.56416   ],[-2.89548    -0.91578685  5.32476   ],[-3.82284    -0.91578685  5.56416   ],-2.89548,-3.82284
350,M,3,79437,159606,0.3541377165354332,0.34321771653543304,0.49770685312582236,-0.9157868503937002,-0.9157868503937004,2.0793666382927936,2.088133754378346,0.3920931496062997,0.4248531496062996,0.6882968390128031,0.6852163146044861,-1.4999999999999996,-1.4999999999999998,[-1.30788    -0.91578685  3.28608   ],[-1.34064    -0.91578685  3.28608   ],[-1.30788    -0.91578685  3.28608   ],[-1.34064    -0.91578685  3.28608   ],-2.3195983104,-2.4600102912
351,EP,3,59796,129357,1.2403377165354332,1.0227777165354333,0.4622556181729632,1.05084,-0.8971199999999999,1.8427087334838548,2.728355488508887,1.9666268503937,0.01866685039370053,0.15316721835065547,0.7070819564278295,-1.4999999999999998,-1.4999999999999998,[-0.91578685  1.05084     3.58596   ],[-0.91578685 -0.89712     4.88124   ],[-0.91578685  1.05084     3.58596   ],[-0.91578685 -0.89712     4.88124   ],0.0,-0.8971199999999998
352,BSX,3,55958,86818,-2.239782283464567,-2.516142283464567,0.6445437582068235,-0.9157868503937002,-0.9157868503937004,3.2774420206917863,2.4115776819500794,1.8607868503937002,0.20766685039370048,-0.5400326379054324,-0.7031762219885788,-1.5,-1.4999999999999996,[-6.74856    -0.91578685  0.945     ],[-5.92452    -0.91578685 -0.70812   ],[-6.74856    -0.91578685  0.945     ],[-5.92452    -0.91578685 -0.70812   ],-12.1809492,-5.92452
353,KSS,3,44673,128403,-0.8285822834645667,-0.8789822834645667,0.34791243195252447,-0.9157868503937002,-0.9157868503937004,1.8394738562552742,2.268621728731659,2.1208131496063,2.7230931496062993,0.07100446767021452,0.024330703916232342,-1.5,-1.5000000000000002,[-3.0366     -0.91578685  1.46664   ],[-3.63888    -0.91578685  1.91772   ],[-3.0366     -0.91578685  1.46664   ],[-3.63888    -0.91578685  1.91772   ],-6.023559024,-8.6995129536
354,BBBY,3,42809,131378,-1.3015022834645669,-1.284702283464567,0.32584603206016227,-0.9157868503937002,-1.34064,1.2502517362733487,0.28117768755527606,0.9157868503937002,0.25703999999999994,-0.43340176780213213,0.2905376439878525,-1.4999999999999998,-1.4999999999999993,[-2.98872    -0.91578685  0.        ],[-1.59768    -1.34064    -0.91578685],[-2.98872    -0.91578685  0.        ],[-1.59768    -1.34064    -0.91578685],-2.9887200000000003,-1.5976800000000002
355,DHI,3,39695,131205,-0.9285422834645667,-0.9478622834645668,0.3025418238634198,-0.9157868503937002,-0.9157868503937004,2.2365982806343236,2.3591146216967376,2.7201068503937003,2.8410668503937004,-0.008554390345479123,-0.020392065584418046,-1.5,-1.4999999999999998,[-3.67416    -0.91578685  1.80432   ],[-3.85308    -0.91578685  1.92528   ],[-3.67416    -0.91578685  1.80432   ],[-3.85308    -0.91578685  1.92528   ],-8.499200371199999,-9.346057862399999
356,ESRX,3,21294,93808,-0.9789422834645668,-0.9033422834645668,0.22699556541019955,-0.9157868503937002,-0.9157868503937004,0.7646641367052495,0.7222611627541846,0.8401868503937002,0.8658531496062994,-0.12332517007934356,0.025839899605908115,-1.5000000000000002,-1.4999999999999998,[-1.94544    -0.91578685 -0.0756    ],[-1.78164    -0.91578685 -0.0126    ],[-1.94544    -0.91578685 -0.0756    ],[-1.78164    -0.91578685 -0.0126    ],-1.873964736,-1.771791336
357,SBUX,3,209121,394275,-4.873182283464566,-4.927782283464567,0.530393760700019,-1.28268,-1.8774,5.3392710239175045,5.009262036177659,0.3668931496062998,0.9616131496062995,-0.7046034455592483,-0.6876134925449906,-1.4999999999999993,-1.5,[-12.42108     -1.28268     -0.91578685],[-11.99016     -1.8774      -0.91578685],[-12.42108     -1.28268     -0.91578685],[-11.99016     -1.8774      -0.91578685],-1.28268,-1.8773999999999997
358,TSN,3,33381,85278,2.503697716535433,2.4306177165354335,0.3914374164497291,-0.43596,-0.10836,4.500857428505514,4.1746279671824755,0.4798268503937002,0.8074268503937004,0.7010842120877845,0.687319517173239,-1.4999999999999998,-1.5,[-0.91578685 -0.43596     8.86284   ],[-0.91578685 -0.10836     8.316     ],[-0.91578685 -0.43596     8.86284   ],[-0.91578685 -0.10836     8.316     ],-0.43596,-0.10836000000000007
359,PX,3,28574,147191,0.37849771653543324,0.4011777165354331,0.19412871710906238,-0.9157868503937002,-0.9157868503937004,2.0159701397826972,1.911847266094606,0.2585331496062998,0.06953314960629964,0.6983948598991355,0.706405352080024,-1.5000000000000002,-1.5,[-1.17432    -0.91578685  3.2256    ],[-0.98532    -0.91578685  3.10464   ],[-1.17432    -0.91578685  3.2256    ],[-0.98532    -0.91578685  3.10464   ],-1.736606592,-0.9853200000000001
360,MFE,3,11751,64347,-0.8050622834645668,-0.7605422834645669,0.18261923632803395,-0.9157868503937002,-0.9157868503937004,1.3859300216319805,0.9773580613984351,1.5286131496062998,0.9565731496062996,0.11932790587081704,0.23425391913126067,-1.5000000000000002,-1.5000000000000002,[-2.4444     -0.91578685  0.945     ],[-1.87236    -0.91578685  0.50652   ],[-2.4444     -0.91578685  0.945     ],[-1.87236    -0.91578685  0.50652   ],-3.809358,-2.3142277872
361,PDCO,3,15610,66807,-0.5051822834645667,-0.40522228346456685,0.2336581495951023,-0.9157868503937002,-0.7686000000000001,0.8960615233294702,0.620885028730575,0.42233314960629975,0.14718685039370039,0.5911305066705217,0.677420213481629,-1.5000000000000002,-1.5000000000000002,[-1.33812    -0.91578685  0.73836   ],[-0.91578685 -0.7686      0.46872   ],[-1.33812    -0.91578685  0.73836   ],[-0.91578685 -0.7686      0.46872   ],-1.33812,-0.7686000000000001
362,CPWR,3,28998,64552,-4.178502283464567,-3.1385822834645674,0.44921923410583714,-0.9157868503937002,-0.9157868503937004,6.981581773394867,5.08531373535993,3.1762268503937,2.5890668503937007,-0.5989329279198295,-0.5721401178989891,-1.5,-1.4999999999999996,[-13.88016     -0.91578685   2.26044   ],[-10.17324     -0.91578685   1.67328   ],[-13.88016     -0.91578685   2.26044   ],[-10.17324     -0.91578685   1.67328   ],-42.9949888704,-25.522639027200004
363,CHK,3,82739,198314,-2.3179022834645666,-2.2322222834645666,0.41721209798602216,-0.9157868503937002,-0.9157868503937004,2.2988197828946384,2.052414215094565,0.4369868503937002,0.2656268503937005,-0.6879915111850248,-0.6982341099149153,-1.4999999999999993,-1.4999999999999996,[-5.55912    -0.91578685 -0.4788    ],[-5.13072    -0.91578685 -0.65016   ],[-5.55912    -0.91578685 -0.4788    ],[-5.13072    -0.91578685 -0.65016   ],-5.55912,-5.13072
364,WPI,3,16794,48399,0.6061377165354332,0.4918977165354333,0.3469906403024856,-0.70056,-0.9157868503937004,2.002067042861256,2.3125856599021866,0.21522685039370026,0.44501314960629956,0.7009828106526984,0.6875193965951244,-1.5000000000000002,-1.4999999999999998,[-0.91578685 -0.70056     3.43476   ],[-1.3608     -0.91578685  3.75228   ],[-0.91578685 -0.70056     3.43476   ],[-1.3608     -0.91578685  3.75228   ],-0.70056,-2.7146226240000004
365,DDR,3,19721,67917,-4.0331822834645665,-3.9584222834645666,0.29036912702268947,-3.78756,-3.69432,2.6513124268304455,2.5988391460206173,2.8717731496063,2.7785331496062993,-0.1381675613619281,-0.1513852715082072,-1.5,-1.4999999999999998,[-7.3962     -3.78756    -0.91578685],[-7.26516    -3.69432    -0.91578685],[-7.3962     -3.78756    -0.91578685],[-7.26516    -3.69432    -0.91578685],-7.3962,-7.265160000000001
366,INTU,3,44921,125367,1.2184977165354334,1.2596577165354332,0.35831598427018274,-0.9157868503937002,-0.9157868503937004,3.345296844813019,3.279219308294391,0.4550931496062999,0.2837331496062997,0.697304692544139,0.7031385260598104,-1.5,-1.4999999999999998,[-1.37088    -0.91578685  5.94216   ],[-1.19952    -0.91578685  5.89428   ],[-1.37088    -0.91578685  5.94216   ],[-1.19952    -0.91578685  5.89428   ],-3.5747083008000002,-2.375546745600001
367,MCHP,3,58832,154191,1.1378577165354333,0.6792177165354333,0.38155274951196894,-0.9157868503937002,-0.9157868503937004,4.0491114237618575,3.612595093649771,1.5487731496063,1.8108531496062992,0.6303102213899654,0.5762029313265562,-1.5,-1.4999999999999998,[-2.46456    -0.91578685  6.79392   ],[-2.72664    -0.91578685  5.68008   ],[-2.46456    -0.91578685  6.79392   ],[-2.72664    -0.91578685  5.68008   ],-12.414663475200001,-12.534093331199998
368,ACE,3,34268,110919,-1.7357822834645669,-1.8113822834645668,0.3089461679243412,-0.9157868503937002,-1.07604,1.3221680358897423,1.155101335930617,0.22530685039370024,0.16025314960629966,-0.6917378350276858,-0.6969129385064678,-1.5000000000000002,-1.5,[-3.60108    -0.91578685 -0.69048   ],[-3.44232    -1.07604    -0.91578685],[-3.60108    -0.91578685 -0.69048   ],[-3.44232    -1.07604    -0.91578685],-3.60108,-3.4423199999999996
369,JBL,3,61875,136851,12.713897716535435,13.200257716535434,0.452134072823728,3.7220400000000002,3.7900799999999997,16.107513587049777,16.746116901173384,4.637826850393701,4.7058668503937,0.6633945860376481,0.6654580552574633,-1.5000000000000002,-1.4999999999999996,[-0.91578685  3.72204    35.33544   ],[-0.91578685  3.79008    36.72648   ],[-0.91578685  3.72204    35.33544   ],[-0.91578685  3.79008    36.72648   ],0.0,0.0
