,Ticker,Date,N,MillisFromMidn,Size,Price,Returns
106,ADP,20070622,4328,51006000,100,48.4900016784668,-0.00165
107,ADP,20070622,4435,51606000,200,48.4900016784668,0.0
108,ADP,20070622,4646,52206000,100,48.61000061035156,0.00247
109,ADP,20070622,4853,52806000,100,48.560001373291016,-0.00103
110,ADP,20070622,5021,53406000,100,48.560001373291016,0.0
111,ADP,20070622,5183,54006000,100,48.630001068115234,0.00144
112,ADP,20070622,5360,54606000,500,48.5890007019043,-0.00084
113,ADP,20070622,5496,55206000,100,48.630001068115234,0.00084
114,ADP,20070622,5713,55806000,300,48.529998779296875,-0.00206
115,ADP,20070622,6107,56406000,200,48.459999084472656,-0.00144
116,ADP,20070622,6654,57006000,200,48.400001525878906,-0.00124
117,ADP,20070625,0,34228000,49200,48.20000076293945,-0.00413
118,ADP,20070625,136,34828000,100,48.439998626708984,0.00498
119,ADP,20070625,378,35428000,400,48.43000030517578,-0.00021
120,ADP,20070625,625,36028000,100,48.5099983215332,0.00165
121,ADP,20070625,765,36628000,100,48.5,-0.00021
122,ADP,20070625,1014,37228000,2400,48.66999816894531,0.00351
123,ADP,20070625,1121,37828000,100,48.66999816894531,0.0
124,ADP,20070625,1315,38428000,1200,48.58000183105469,-0.00185
125,ADP,20070625,1470,39028000,300,48.52000045776367,-0.00124
126,ADP,20070625,1626,39628000,1200,48.77000045776367,0.00515
127,ADP,20070625,1837,40228000,100,48.630001068115234,-0.00287
128,ADP,20070625,1980,40828000,100,48.56999969482422,-0.00123
129,ADP,20070625,2198,41428000,100,48.56999969482422,0.0
130,ADP,20070625,2294,42028000,400,48.52750015258789,-0.00088
131,ADP,20070625,2428,42628000,2800,48.58000183105469,0.00108
132,ADP,20070625,2580,43228000,200,48.540000915527344,-0.00082
133,ADP,20070625,2748,43828000,200,48.459999084472656,-0.00165
134,ADP,20070625,2889,44428000,200,48.45000076293945,-0.00021
135,ADP,20070625,2970,45028000,100,48.45000076293945,0.0
136,ADP,20070625,3063,45628000,200,48.369998931884766,-0.00165
137,ADP,20070625,3238,46228000,100,48.310001373291016,-0.00124
138,ADP,20070625,3398,46828000,100,48.180999755859375,-0.00267
139,ADP,20070625,3517,47428000,200,48.29999923706055,0.00247
140,ADP,20070625,3604,48028000,200,48.2599983215332,-0.00083
141,ADP,20070625,3713,48628000,200,48.279998779296875,0.00041
142,ADP,20070625,3836,49228000,100,48.290000915527344,0.00021
143,ADP,20070625,3954,49828000,200,48.36000061035156,0.00145
144,ADP,20070625,4021,50428000,100,48.27000045776367,-0.00186
145,ADP,20070625,4123,51028000,100,48.20000076293945,-0.00145
146,ADP,20070625,4293,51628000,200,48.18000030517578,-0.00041
147,ADP,20070625,4492,52228000,1000,48.119998931884766,-0.00125
148,ADP,20070625,4849,52828000,400,48.02000045776367,-0.00208
149,ADP,20070625,5086,53428000,100,47.900001525878906,-0.0025
150,ADP,20070625,5358,54028000,300,47.970001220703125,0.00146
151,ADP,20070625,5597,54628000,300,47.91999816894531,-0.00104
152,ADP,20070625,5906,55228000,100,48.0099983215332,0.00188
153,ADP,20070625,6160,55828000,100,48.08000183105469,0.00146
154,ADP,20070625,6461,56428000,100,48.18000030517578,0.00208
155,ADP,20070625,6726,57028000,300,48.119998931884766,-0.00125
156,ADP,20070626,0,34215000,18800,48.27000045776367,0.00312
157,ADP,20070626,214,34815000,100,48.209999084472656,-0.00124
158,ADP,20070626,352,35415000,100,48.279998779296875,0.00145
159,ADP,20070626,550,36015000,300,48.290000915527344,0.00021
160,ADP,20070626,785,36615000,100,48.25,-0.00083
161,ADP,20070626,985,37215000,300,48.2400016784668,-0.00021
162,ADP,20070626,1116,37815000,300,48.150001525878906,-0.00187
163,ADP,20070626,1311,38415000,100,48.310001373291016,0.00332
164,ADP,20070626,1466,39015000,100,48.220001220703125,-0.00186
165,ADP,20070626,1635,39615000,100,48.040000915527344,-0.00373
166,ADP,20070626,1755,40215000,400,48.15999984741211,0.0025
167,ADP,20070626,1883,40815000,700,48.29999923706055,0.00291
168,ADP,20070626,1996,41415000,100,48.25,-0.00104
169,ADP,20070626,2149,42015000,300,48.31999969482422,0.00145
170,ADP,20070626,2286,42615000,300,48.40999984741211,0.00186
171,ADP,20070626,2395,43215000,700,48.5,0.00186
172,ADP,20070626,2555,43815000,100,48.45000076293945,-0.00103
173,ADP,20070626,2609,44415000,200,48.380001068115234,-0.00144
174,ADP,20070626,2721,45015000,100,48.470001220703125,0.00186
